"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.093385990E1,5.065503597E0,1.296958447E0,-8.353137970E-1
7.094185376E1,4.550214291E0,1.598666191E0,-5.216691494E-1
7.094985070E1,3.781119347E0,1.724121571E0,-3.964581490E-1
7.095787448E1,3.087679863E0,1.640231133E0,-2.138466835E-1
7.096587264E1,2.258813381E0,1.464024544E0,-4.006743431E-2
7.097386681E1,1.632312775E0,1.176506519E0,6.824946404E-2
7.098186182E1,1.071462631E0,6.723942757E-1,1.729388237E-1
7.098985822E1,7.482619286E-1,2.081766129E-1,2.285254002E-1
7.099785385E1,3.824510574E-1,-3.050069809E-1,3.703448772E-1
7.100584778E1,-3.239774704E-2,-6.944189072E-1,4.262058735E-1
7.101387664E1,-4.534916878E-1,-1.252161503E0,5.510113239E-1
7.102187119E1,-8.261647224E-1,-1.723962307E0,6.375012398E-1
7.102986659E1,-1.242565632E0,-2.187700748E0,4.645347595E-1
7.103786160E1,-1.589871407E0,-2.458717346E0,4.262471199E-1
7.104585707E1,-2.107897043E0,-2.663704872E0,5.329008102E-1
7.105385177E1,-2.616299391E0,-2.951781750E0,5.554863214E-1
7.106184902E1,-2.611199617E0,-3.211309910E0,1.784572601E-1
7.106987557E1,-2.509407520E0,-3.440084934E0,1.157608032E-1
7.107787119E1,-2.697170019E0,-3.524049759E0,-3.120040894E-2
7.108586659E1,-2.742221117E0,-3.620584011E0,2.706050873E-3
7.109386260E1,-2.682667494E0,-3.678163528E0,-2.041404247E-1
7.110185869E1,-2.678013086E0,-3.630123615E0,-8.434724808E-2
7.110985186E1,-2.509895086E0,-3.465724468E0,-4.899134636E-1
7.111784825E1,-2.661250353E0,-3.222590923E0,-1.893036366E-1
7.112587526E1,-2.552393675E0,-3.105943680E0,-5.585758686E-1
7.113387228E1,-2.416717529E0,-2.933802128E0,-4.034516811E-1
7.114186483E1,-2.680261612E0,-2.636770248E0,-2.959544659E-1
7.114986214E1,-2.464336157E0,-2.517927170E0,-1.285886765E-1
7.115785777E1,-2.552341700E0,-2.360836983E0,7.628917694E-3
7.116585355E1,-2.198241234E0,-2.262456417E0,-3.018808365E-1
7.117384918E1,-2.565674067E0,-1.985258102E0,-1.335980892E-1
7.118187504E1,-1.892941713E0,-1.980396748E0,-1.008839607E-1
7.118987013E1,-1.850140333E0,-1.652056694E0,-7.991194725E-2
7.119786491E1,-1.670478344E0,-1.524315357E0,-1.402046680E-1
7.124587183E1,-3.572402000E-1,-7.936367989E-1,-2.035210848E0
7.124986683E1,-1.896457672E-1,-6.140713692E-1,-2.274630785E0
7.125386653E1,-1.441559792E-1,-5.302743912E-1,-2.456590414E0
7.126132569E1,-1.325321198E-1,-4.426479340E-1,-2.787458181E0
7.126985701E1,-3.549227715E-1,-3.339929581E-1,-3.083328485E0
7.127785487E1,-7.221021652E-1,-2.765302658E-1,-3.114695787E0
7.128584696E1,-1.237381935E0,-1.062965393E-1,-2.767820597E0
7.129387436E1,-1.507082224E0,3.356213570E-1,-1.950321674E0
7.130186883E1,-1.149011612E0,1.535330772E0,3.405237198E-1
7.130986476E1,-4.100527763E-1,2.590813637E0,2.397763729E0
7.131786208E1,5.833234787E-1,4.091658592E0,3.725679874E0
7.132585686E1,1.442700386E0,5.618890762E0,3.999609470E0
7.133385157E1,2.816183567E0,7.346880913E0,2.956648588E0
7.134184881E1,3.972566128E0,8.131366730E0,9.752262831E-1
7.134987475E1,4.362777233E0,7.640538216E0,-2.060198545E0
7.135787191E1,3.621362209E0,6.214330673E0,-3.458899260E0
7.136586546E1,3.257164478E0,4.247520447E0,-2.047117472E0
7.137386094E1,2.680978775E0,2.674048424E0,1.252510548E-1
7.138185595E1,2.201695919E0,1.383713722E0,2.551470995E0
7.138985073E1,2.239675045E0,1.102073669E0,4.266497612E0
7.139784866E1,2.568773270E0,1.510786057E0,5.845845222E0
7.140587506E1,2.822772026E0,2.147196770E0,6.406305313E0
7.141386953E1,2.027734280E0,3.228652954E0,6.410384178E0
7.142186677E1,2.193847656E0,3.639474869E0,5.319627762E0
7.142986186E1,1.653643608E0,3.944867134E0,3.918109894E0
7.143785664E1,1.497211933E0,3.956713676E0,2.773383617E0
7.144585173E1,2.065225124E0,3.766616821E0,1.620583296E0
7.145384651E1,2.578753948E0,3.505414963E0,7.637444735E-1
7.146187330E1,2.532822132E0,3.126293182E0,-3.758091927E-1
7.146986869E1,2.549957275E0,2.577702522E0,-1.095861912E0
7.147786470E1,2.562808990E0,1.817043304E0,-1.730834246E0
7.148586102E1,2.377529144E0,1.286887169E0,-1.750196695E0
7.149385703E1,2.394274712E0,7.951459885E-1,-1.729421377E0
7.150185282E1,2.086875439E0,5.621824265E-1,-1.480219841E0
7.150984660E1,1.590515614E0,3.826775551E-1,-1.039169550E0
7.151787461E1,1.255284309E0,1.149654388E-3,-7.956855297E-1
7.152586816E1,7.390828133E-1,-4.104614258E-1,-1.162557602E-1
7.153386509E1,5.585017204E-1,-7.511658669E-1,1.828474998E-1
7.154186018E1,7.498030663E-1,-1.141744614E0,2.234792709E-1
7.154985589E1,-4.831171036E-2,-1.512776375E0,-2.365493774E-2
7.155785136E1,-5.727643967E-1,-1.979365349E0,4.133632183E-1
7.156584729E1,-2.633147240E-1,-2.325130463E0,2.827885151E-1
7.157387323E1,-3.055801392E-1,-2.487937927E0,-6.491947174E-2
7.158186955E1,-6.414723396E-1,-2.822118759E0,-4.204807281E-1
7.158986671E1,-1.079958439E0,-3.235254288E0,-2.105355263E-1
7.159786003E1,-1.084167480E0,-3.506835461E0,-1.703095436E-2
7.160585451E1,-9.230823517E-1,-3.656471252E0,-9.215307236E-2
7.161385113E1,-1.385334492E0,-3.525079727E0,2.765858173E-1
7.162184684E1,-1.446813107E0,-3.642761707E0,3.637814522E-2
7.162987170E1,-1.800082445E0,-3.700949669E0,4.563596249E-1
7.163786901E1,-1.934948921E0,-3.615473747E0,5.828654766E-1
7.164586464E1,-2.247281313E0,-3.509193420E0,6.491527557E-1
7.165385981E1,-2.654858351E0,-3.432722092E0,5.072519779E-1
7.166185705E1,-2.432656288E0,-3.301846027E0,4.852299690E-1
7.166985183E1,-1.988431454E0,-3.264392376E0,1.404309273E-2
7.167787730E1,-2.514365196E0,-2.873277664E0,5.002865791E-1
7.168587278E1,-2.435715675E0,-2.268668175E0,6.286506653E-1
7.169386694E1,-2.597464085E0,-1.815287113E0,7.921572924E-1
7.170186503E1,-2.514091969E0,-1.688901901E0,5.795493126E-1
7.170985858E1,-2.303285360E0,-1.662372589E0,4.487793446E-1
7.171785559E1,-1.849367857E0,-1.721936703E0,2.679312229E-1
7.172585314E1,-1.729344606E0,-1.643437386E0,3.217523098E-1
7.173387808E1,-1.622530460E0,-1.572628498E0,3.881258965E-1
7.174187194E1,-1.424476624E0,-1.521215439E0,3.103849888E-1
7.174986818E1,-1.177276134E0,-1.348654747E0,5.578379631E-1
7.175786304E1,-1.010466099E0,-1.114031792E0,4.712650776E-1
7.176586082E1,-9.448223114E-1,-6.644058228E-1,4.727149010E-1
7.177385506E1,-1.048054218E0,-2.723107338E-1,1.549060345E-1
7.178185138E1,-1.706598997E0,3.836545944E-1,6.618642807E-1
7.178984547E1,-2.026720047E0,4.675397873E-1,1.064951420E-1
7.179787379E1,-1.869811296E0,3.157491684E-1,-5.067303181E-1
7.180586764E1,-1.732066393E0,1.899628639E-1,-8.124041557E-1
7.181386304E1,-8.803353310E-1,1.634907722E-1,-1.146925926E0
7.182185936E1,8.279094696E-1,3.073472977E-1,-1.100513697E0
7.182985445E1,3.144529343E0,5.221385956E-1,-1.154013395E0
7.183785046E1,5.343321323E0,8.742132187E-1,-1.948120356E0
7.184584532E1,7.061654091E0,1.862969875E0,-2.266531467E0
7.185387241E1,7.546639919E0,2.739373207E0,-2.697687864E0
7.186186873E1,7.542856693E0,3.362933636E0,-2.107434034E0
7.186986166E1,7.270843029E0,3.514585495E0,-2.387145996E0
7.187786067E1,6.377548695E0,3.487485886E0,-1.285558462E0
7.188585515E1,4.843919754E0,2.911349297E0,4.026954174E-1
7.189385216E1,3.790276051E0,1.507623196E0,1.214195967E0
7.190187740E1,3.944405556E0,3.943729401E-1,9.127635956E-1
7.190987218E1,4.793578625E0,-2.950015068E-1,6.233425140E-1
7.191786727E1,5.509348392E0,-6.715607643E-1,4.795296192E-1
7.192586321E1,6.183675289E0,-1.006503582E0,4.175837040E-1
7.193385991E1,6.493595123E0,-9.490094185E-1,5.383677483E-1
7.194185708E1,6.440948486E0,-3.522634506E-1,5.570318699E-1
7.194984970E1,5.873144627E0,4.118447304E-1,4.246945381E-1
7.195787587E1,4.760916710E0,1.484934330E0,1.273524761E-1
7.196587196E1,3.590737343E0,2.284987926E0,-1.224100590E-1
7.197386735E1,2.307613850E0,2.839666367E0,-2.922210693E-1
7.198186206E1,1.298974037E0,3.025689602E0,-2.194306850E-1
7.198986114E1,3.243203163E-1,3.091973305E0,-5.731105804E-2
7.199785285E1,-1.239352226E-1,2.930737495E0,2.953360081E-1
7.200585225E1,-5.842313766E-1,2.642221451E0,6.681401730E-1
7.201387626E1,-9.407911301E-1,2.236312866E0,9.414165020E-1
7.202187265E1,-9.599232674E-1,1.309175968E0,9.429442883E-1
7.202986674E1,-8.348712921E-1,5.011959076E-1,1.228384018E0
7.203786337E1,-8.711557388E-1,-3.751435280E-1,1.110626221E0
7.204586061E1,-1.225941658E0,-8.599934578E-1,1.381598711E0
7.205385570E1,-1.420220375E0,-1.483995914E0,1.060071945E0
7.206185079E1,-1.721965790E0,-1.881287575E0,8.465430737E-1
7.206987549E1,-2.128711700E0,-2.097241879E0,1.239420652E0
7.207787266E1,-2.261138916E0,-2.360892773E0,1.190057755E0
7.208586783E1,-2.025305033E0,-2.391748905E0,9.500260353E-1
7.209386476E1,-2.491276026E0,-2.514932156E0,1.117089152E0
7.210186100E1,-2.610131741E0,-2.267138958E0,1.443563700E0
7.210985463E1,-2.526522160E0,-2.077071667E0,1.278631330E0
7.211785033E1,-2.681537628E0,-1.814144611E0,1.144976616E0
7.212587673E1,-3.009415627E0,-1.757115841E0,8.836965561E-1
7.213387128E1,-3.360631227E0,-1.759109974E0,8.934034109E-1
7.214186783E1,-3.280961275E0,-1.884747028E0,7.210181952E-1
7.214986169E1,-2.760664225E0,-2.181337833E0,-6.909728050E-2
7.215785862E1,-2.828381777E0,-2.168970108E0,-1.745231152E-1
7.216585286E1,-2.517954350E0,-2.467192173E0,-4.985582829E-1
7.217384857E1,-2.547492027E0,-2.559305191E0,-7.862443924E-1
7.218187504E1,-2.442917347E0,-2.598862171E0,-5.406520367E-1
7.218987067E1,-2.423583984E0,-2.772881508E0,-5.506241322E-1
7.219786737E1,-2.476531029E0,-2.779252052E0,-3.846719265E-1
7.220586185E1,-2.435119152E0,-2.663097382E0,-1.180217266E-1
7.221385909E1,-1.786234856E0,-2.560857773E0,6.726613045E-1
7.222185595E1,-9.793095589E-1,-2.523465633E0,5.536416769E-1
7.222984865E1,-7.016243935E-1,-2.160161972E0,7.372922897E-1
7.223787605E1,-5.845165253E-1,-1.646430492E0,7.531729937E-1
7.224587229E1,1.346549988E-1,-1.037201881E0,1.901359558E-1
7.225386707E1,1.039881706E0,-6.720509529E-1,-5.828473568E-1
7.226186185E1,1.559110641E0,-4.202165604E-1,-1.832578421E0
7.226985825E1,1.673003674E0,-4.631991386E-1,-2.639576197E0
7.227785364E1,1.520134926E0,-5.826721191E-1,-3.173570156E0
7.228584966E1,1.235809803E0,-5.913910866E-1,-3.420228958E0
7.229387759E1,9.838390350E-1,-6.287956238E-1,-3.771935463E0
7.230187206E1,8.273310661E-1,-5.450353622E-1,-3.617303371E0
7.230986631E1,1.168968201E0,1.363525391E-1,-2.110689402E0
7.231786316E1,1.957639694E0,1.155511856E0,2.461853027E-1
7.232585710E1,2.852007866E0,2.029205322E0,1.991490841E0
7.233385219E1,3.249294281E0,2.771316528E0,2.755955696E0
7.234185158E1,3.389346123E0,3.843588829E0,2.534943104E0
7.234987529E1,3.747979641E0,4.673790932E0,1.402075171E0
7.235786976E1,4.015468121E0,5.476814270E0,-6.366484165E-1
7.236586754E1,3.495216370E0,5.764688492E0,-1.472471237E0
7.237386294E1,2.877431393E0,5.699960232E0,-1.803207874E0
7.238185687E1,2.478930473E0,5.334454536E0,-1.403321028E0
7.238985281E1,2.312192917E0,4.471732616E0,1.971559525E-1
7.239784982E1,2.242768764E0,3.742543697E0,1.556670666E0
7.240587414E1,1.759633064E0,3.458167553E0,3.311159134E0
7.241386984E1,1.131987572E0,3.521100044E0,4.638048172E0
7.242186609E1,1.468582153E-1,3.692724228E0,5.400446892E0
7.242986210E1,-5.361680984E-1,3.564630985E0,5.359465599E0
7.243785996E1,-1.073512077E0,3.112205982E0,4.791767120E0
7.244585420E1,-1.429332972E0,2.604552746E0,4.277177811E0
7.245384859E1,-1.699353695E0,2.167602062E0,3.987815857E0
7.246187453E1,-1.683979511E0,1.836691856E0,3.591055393E0
7.246987108E1,-1.406352282E0,1.521341801E0,2.951274872E0
7.247786555E1,-1.198730946E0,1.224055767E0,2.402692318E0
7.248586410E1,-7.690515518E-1,9.070177078E-1,1.858158588E0
7.249385665E1,-2.929186821E-1,7.735290527E-1,1.595374107E0
7.250185266E1,3.828601837E-1,8.127660751E-1,1.433498502E0
7.250985083E1,1.189836025E0,1.006084442E0,9.643433094E-1
7.251787423E1,2.083879948E0,1.266790867E0,2.083644867E-1
7.252587001E1,2.427573681E0,1.402339458E0,-5.417542458E-1
7.253386656E1,2.852505207E0,1.483632565E0,-1.658311367E0
7.254186142E1,3.035809994E0,1.237652302E0,-1.970347881E0
7.254985712E1,2.727018833E0,4.543523788E-1,-1.780616283E0
7.255785152E1,2.172366142E0,-3.221158981E-1,-1.609726429E0
7.256585099E1,1.043107033E0,-1.251270771E0,-8.175599575E-1
7.257387646E1,7.904505730E-1,-1.986327171E0,-5.321002007E-1
7.258187163E1,4.066600800E-1,-2.779965878E0,-4.982311726E-1
7.258986664E1,-2.625918388E-1,-3.064771175E0,3.707823753E-1
7.259786334E1,-3.219799995E-1,-3.260753632E0,8.270859718E-1
7.260585743E1,-4.366459846E-1,-3.403350830E0,7.393529415E-1
7.261385375E1,-8.745136261E-1,-3.423729420E0,8.868168592E-1
7.262184761E1,-9.872736931E-1,-3.496414185E0,1.020639896E0
7.262987347E1,-1.492752075E0,-3.499437809E0,8.877447844E-1
7.263786917E1,-1.456962109E0,-3.668544769E0,4.492126703E-1
7.264586464E1,-1.513300419E0,-3.631703854E0,3.081746101E-1
7.265386312E1,-1.480928421E0,-3.547517776E0,3.459591866E-1
7.266185813E1,-1.949954987E0,-3.345195770E0,2.339770794E-1
7.266985322E1,-1.750332594E0,-3.224350929E0,3.530452251E-1
7.267784808E1,-2.021420479E0,-2.921889305E0,5.065838099E-1
7.268587424E1,-2.081231117E0,-2.808431625E0,4.152294397E-1
7.269387079E1,-2.112065315E0,-2.684997082E0,4.429587126E-1
7.270186780E1,-1.850658655E0,-2.648864746E0,2.117545605E-1
7.270986228E1,-1.635881901E0,-2.413913727E0,-1.625590324E-1
7.271785890E1,-1.585016251E0,-2.151502609E0,-1.002471447E-1
7.272585084E1,-1.832232714E0,-1.638453007E0,1.560013294E-1
7.273384870E1,-1.720194578E0,-1.409052372E0,2.841448784E-2
7.274187671E1,-1.432858467E0,-8.616051674E-1,5.131583214E-1
7.274987026E1,-1.035514355E0,-4.354701042E-1,4.274606705E-1
7.275786512E1,-8.499979973E-1,1.004171371E-1,6.421117783E-1
7.276586144E1,-5.956788063E-1,5.213036537E-1,6.610703468E-1
7.277385676E1,-5.640864372E-1,1.032281399E0,6.362507343E-1
7.278185461E1,-9.923510551E-1,1.535568237E0,6.019678116E-1
7.278984878E1,-1.411002636E0,1.950929642E0,-4.391527176E-2
7.279787402E1,-1.850878954E0,2.166434288E0,-3.793845177E-1
7.280587034E1,-2.300004721E0,2.289083004E0,-5.475721359E-1
7.281386543E1,-2.450067997E0,2.251669884E0,-7.317786217E-1
7.282186144E1,-2.176415205E0,1.969775677E0,-8.448989391E-1
7.282985784E1,-2.190476179E0,1.829308033E0,-3.398385048E-1
7.283785131E1,-1.565222263E0,1.311744213E0,-6.668095589E-1
7.284587878E1,-1.095841885E0,1.001579285E0,-9.061944485E-1
7.285387572E1,-1.257195473E-1,9.254798889E-1,-1.249881744E0
7.286187042E1,1.348774910E0,1.063976765E0,-1.471367598E0
7.286986551E1,3.329107285E0,1.485240459E0,-1.839471579E0
7.287785975E1,4.695303440E0,1.960373402E0,-2.014569521E0
7.288585723E1,5.570160389E0,2.467132092E0,-2.327661276E0
7.289385362E1,5.707453728E0,2.784855843E0,-2.481859446E0
7.290187671E1,5.444900513E0,2.925002575E0,-2.207788229E0
7.290987480E1,4.548777580E0,2.716354370E0,-1.684185743E0
7.291786997E1,2.994689941E0,2.057552814E0,-7.301166058E-1
7.292586713E1,2.033407211E0,1.089664459E0,1.790604591E-1
7.293385945E1,2.171164989E0,-1.890206337E-1,7.857115269E-1
7.294185577E1,3.017099380E0,-1.072989464E0,1.124023199E0
7.294985186E1,4.149174690E0,-1.892514229E0,1.297907829E0
7.295787864E1,4.710670471E0,-2.476778507E0,1.301049352E0
7.296587465E1,4.870234013E0,-3.244758129E0,1.205286503E0
7.297386974E1,4.689962387E0,-3.802878857E0,9.678612947E-1
7.298186444E1,4.528971672E0,-4.071251869E0,7.615116835E-1
7.298985992E1,4.305048943E0,-3.707846165E0,6.367470026E-1
7.299785555E1,4.160522938E0,-2.562118053E0,4.133198261E-1
7.300585102E1,3.979719639E0,-1.144363403E0,3.645677567E-1
7.301387903E1,3.515202999E0,7.941875458E-1,5.981494188E-1
7.302187435E1,2.999678135E0,2.343696594E0,7.701084614E-1
7.302987013E1,2.277559280E0,3.634404659E0,7.966513634E-1
7.303786491E1,1.630872250E0,4.300327778E0,8.163564205E-1
7.304586215E1,7.211875916E-1,4.667187214E0,5.569181442E-1
7.305385509E1,-1.398653984E-1,4.670308113E0,3.203253746E-1
7.306185387E1,-9.877829552E-1,4.436257362E0,2.212579250E-1
7.306987819E1,-1.338673115E0,3.967542171E0,8.604645729E-2
7.307787197E1,-1.293054581E0,3.299533844E0,-7.938718796E-2
7.308586921E1,-1.271548271E0,2.607792377E0,-6.987380981E-2
7.309386461E1,-1.416208982E0,1.861018181E0,3.063683510E-1
7.310185908E1,-1.255077362E0,1.234429359E0,6.728601456E-1
7.310985640E1,-1.139280796E0,7.406587601E-1,1.054582000E0
7.311785018E1,-1.436816931E0,2.240018845E-1,1.421465635E0
7.312587858E1,-1.104333878E0,-3.439650536E-1,1.256398320E0
7.313387244E1,-1.381142855E0,-7.170982361E-1,1.105347157E0
7.314186776E1,-2.266133547E0,-1.167275906E0,1.289427519E0
7.314986323E1,-2.591593742E0,-1.701037884E0,1.390649915E0
7.315786009E1,-2.754836321E0,-2.415418625E0,1.207607985E0
7.316585771E1,-2.620542526E0,-2.922898293E0,8.712345362E-1
7.317385034E1,-2.498682022E0,-3.256997108E0,9.055022001E-1
7.318187835E1,-2.438628197E0,-3.325412750E0,6.215831041E-1
7.318987337E1,-2.393931866E0,-3.474958420E0,9.205985069E-2
7.319786915E1,-2.282617331E0,-3.576172352E0,-3.556296825E-1
7.320586485E1,-2.444960594E0,-3.753590107E0,-7.844362259E-1
7.321386109E1,-2.578539133E0,-4.066642284E0,-1.351828814E0
7.322185595E1,-2.435093403E0,-4.135498047E0,-6.999297142E-1
7.322985258E1,-3.079041243E0,-3.972776890E0,-9.332294464E-1
7.323787590E1,-3.591584921E0,-3.815131664E0,-8.930373192E-1
7.324587137E1,-3.996476412E0,-3.697350502E0,-5.751473904E-1
7.325386707E1,-3.919775724E0,-3.640200138E0,-7.410430908E-2
7.326186455E1,-3.877456188E0,-3.464602470E0,4.695315361E-1
7.326986118E1,-3.426666021E0,-3.270608425E0,7.413650751E-1
7.327785419E1,-2.677102089E0,-3.389975071E0,6.967251301E-1
7.328584981E1,-2.017593622E0,-3.232362270E0,4.495961666E-1
7.329387606E1,-1.524560213E0,-2.930434227E0,1.704537868E-1
7.330187261E1,-5.997514725E-2,-2.619228363E0,-6.035478115E-1
7.330986685E1,6.416130066E-1,-2.180891037E0,-1.731554508E0
7.331786286E1,2.005251408E0,-1.877299786E0,-3.144703865E0
7.332585880E1,2.356169701E0,-1.600596905E0,-4.524999619E0
7.333385573E1,2.109290600E0,-1.269197941E0,-5.078389645E0
7.334185243E1,1.525127411E0,-8.963470459E-1,-4.694488525E0
7.334987729E1,1.068301201E0,-4.339904785E-1,-3.982383251E0
7.335787184E1,7.720184326E-1,1.051368713E-1,-3.201880455E0
7.336586693E1,5.916433334E-1,1.165525436E0,-1.612572432E0
7.337386317E1,6.313295364E-1,2.645567894E0,6.962845325E-1
7.338185834E1,8.994822502E-1,4.270623207E0,2.573759317E0
7.338985466E1,1.864450932E0,5.444053650E0,3.518149376E0
7.339785252E1,3.236413002E0,6.971391678E0,3.535688400E0
7.340587830E1,4.434439182E0,8.179834366E0,2.236337423E0
7.341387308E1,4.799052715E0,8.779630661E0,-3.767960072E-1
7.342186909E1,4.411407948E0,8.298095703E0,-2.500160933E0
7.342986241E1,3.261527061E0,6.821982384E0,-3.293258190E0
7.343785865E1,2.889034748E0,5.147434235E0,-1.987540483E0
7.344585628E1,2.648614883E0,3.521762848E0,1.024406195E0
7.345385075E1,2.210683823E0,2.818220139E0,3.061911106E0
7.346187692E1,1.962194920E0,2.561278343E0,5.087088108E0
7.346987201E1,1.359915733E0,2.605066299E0,6.293636322E0
7.347786702E1,3.238525391E-1,2.575953484E0,6.312262535E0
7.348586242E1,-1.706166267E-1,2.652857780E0,6.078557491E0
7.349385850E1,-7.115118504E-1,2.721201897E0,5.218593597E0
7.350185474E1,-1.244564772E0,2.703307152E0,4.261076927E0
7.350984930E1,-1.172689199E0,2.497451782E0,3.058160305E0
7.351787508E1,-8.490374088E-1,2.140608788E0,2.007226944E0
7.352587109E1,-5.326857567E-1,1.725099564E0,1.067850590E0
7.353386964E1,2.124547958E-1,1.258254051E0,4.978578091E-1
7.354186311E1,7.272558212E-1,8.783950806E-1,1.075186729E-1
7.354986005E1,1.162152767E0,7.480096817E-1,-1.238656044E-1
7.355785698E1,1.459199905E0,8.097295761E-1,-8.657836914E-2
7.356588099E1,1.526428699E0,9.425277710E-1,-1.738710403E-1
7.357387739E1,1.514665127E0,9.418029785E-1,-1.463296413E-1
7.358187309E1,1.664161682E0,6.983385086E-1,-2.431669235E-1
7.358986964E1,1.640936852E0,4.531974792E-1,-3.880574703E-1
7.359786204E1,1.362493515E0,1.158237457E-1,-3.330111504E-2
7.360585859E1,1.231809616E0,-2.275648117E-1,3.626880646E-1
7.361385499E1,1.242226124E0,-6.243605614E-1,6.872959137E-1
7.362184946E1,1.062160492E0,-9.563350677E-1,7.984552383E-1
7.362987839E1,7.509188652E-1,-1.237788677E0,9.803433418E-1
7.363787164E1,5.164070129E-1,-1.671778679E0,5.967743397E-1
7.364586665E1,8.576612473E-1,-2.448358059E0,2.346639633E-1
7.365386366E1,5.074639320E-1,-2.669618607E0,4.071872234E-1
7.366185752E1,4.318442345E-1,-2.876646996E0,2.489290237E-1
7.366985499E1,-1.245574951E-1,-3.037160397E0,1.459121704E-2
7.367787993E1,-2.668280602E-1,-3.376587868E0,-5.481743813E-2
7.368587624E1,-1.117792130E-1,-3.391297340E0,9.729099274E-2
7.369387233E1,-3.545026779E-1,-3.252905846E0,1.785821915E-1
7.370186888E1,-8.722271919E-1,-2.982983112E0,5.756306648E-1
7.370986343E1,-9.796772003E-1,-2.755608559E0,5.922384262E-1
7.371785752E1,-1.224304914E0,-2.621533394E0,4.248626232E-1
7.372585292E1,-1.734531164E0,-2.227101803E0,5.279970169E-1
7.373388155E1,-2.197211027E0,-1.954871655E0,4.186482430E-1
7.374187633E1,-2.800287008E0,-1.519862652E0,4.899644852E-1
7.374987119E1,-2.725555658E0,-1.445698738E0,2.064979076E-1
7.375786743E1,-2.642462730E0,-1.377110481E0,2.553839684E-1
7.376586344E1,-2.186307907E0,-1.529566288E0,1.352717876E-1
7.377385914E1,-2.370975256E0,-1.387272358E0,7.689089775E-1
7.378185431E1,-2.338259935E0,-1.405678272E0,9.427721500E-1
7.378988009E1,-2.072089672E0,-1.426846027E0,1.024155617E0
7.379787579E1,-1.844196081E0,-1.441550255E0,1.098009706E0
7.380587150E1,-1.469701529E0,-1.347438812E0,7.638385296E-1
7.381386574E1,-1.773721695E0,-1.029799938E0,1.299724579E0
7.382186329E1,-1.515821695E0,-8.184008598E-1,1.436781526E0
7.382986023E1,-9.199461937E-1,-5.553650856E-1,8.824608326E-1
7.383785278E1,-1.214301586E0,-1.909103394E-1,5.694239140E-1
7.384584848E1,-1.153007507E0,2.195730209E-1,5.336096287E-1
7.385387503E1,-9.309005737E-1,6.909384727E-1,1.269612312E-1
7.386187074E1,-1.160361767E0,8.270916939E-1,-1.991696358E-1
7.386986759E1,-1.524001598E0,7.119011879E-1,-3.758261204E-1
7.387786237E1,-1.880438089E0,3.574843407E-1,-4.705960751E-1
7.388585969E1,-2.046789169E0,-1.569647789E-1,-6.740903854E-1
